"Index","Price"
2018-05-26 00:00:59,7456
2018-05-26 00:01:59,7444.5
2018-05-26 00:02:59,7448
2018-05-26 00:03:59,7451.5
2018-05-26 00:04:59,7448
2018-05-26 00:05:59,7448.5
2018-05-26 00:06:56,7450
2018-05-26 00:07:51,7448.5
2018-05-26 00:08:59,7448
2018-05-26 00:09:58,7448.5
2018-05-26 00:10:59,7448
2018-05-26 00:11:59,7448.5
2018-05-26 00:12:56,7453.5
2018-05-26 00:13:58,7452
2018-05-26 00:14:58,7448
2018-05-26 00:15:57,7445.5
2018-05-26 00:16:59,7446
2018-05-26 00:17:59,7452
2018-05-26 00:18:58,7452
2018-05-26 00:19:57,7453
2018-05-26 00:20:57,7453
2018-05-26 00:21:59,7451.5
2018-05-26 00:22:57,7451
2018-05-26 00:23:57,7447
2018-05-26 00:24:56,7446.5
2018-05-26 00:25:59,7447
2018-05-26 00:26:58,7447
2018-05-26 00:27:59,7452
2018-05-26 00:28:58,7451.5
2018-05-26 00:29:58,7454
2018-05-26 00:30:59,7456.5
2018-05-26 00:31:56,7456.5
2018-05-26 00:32:59,7456.5
2018-05-26 00:33:57,7452.5
2018-05-26 00:34:59,7447
2018-05-26 00:35:58,7446.5
2018-05-26 00:36:57,7446.5
2018-05-26 00:37:57,7443
2018-05-26 00:38:59,7439
2018-05-26 00:39:57,7441
2018-05-26 00:40:59,7433.5
2018-05-26 00:41:59,7429
2018-05-26 00:42:59,7435
2018-05-26 00:43:58,7426.5
2018-05-26 00:44:59,7430.5
2018-05-26 00:45:54,7431
2018-05-26 00:46:59,7432
2018-05-26 00:47:59,7435.5
2018-05-26 00:48:53,7436
2018-05-26 00:49:59,7439
2018-05-26 00:50:59,7444
2018-05-26 00:51:59,7443.5
2018-05-26 00:52:57,7440
2018-05-26 00:53:58,7440
2018-05-26 00:54:56,7440
2018-05-26 00:55:57,7440.5
2018-05-26 00:56:57,7440
2018-05-26 00:57:55,7438
2018-05-26 00:58:51,7438
2018-05-26 00:59:59,7441.5
2018-05-26 01:00:54,7438
2018-05-26 01:01:55,7438
2018-05-26 01:02:56,7436
2018-05-26 01:03:58,7436
2018-05-26 01:04:54,7436
2018-05-26 01:05:52,7436
2018-05-26 01:06:58,7437.5
2018-05-26 01:07:58,7436
2018-05-26 01:08:58,7435.5
2018-05-26 01:09:59,7435
2018-05-26 01:10:57,7430.5
2018-05-26 01:11:59,7427.5
2018-05-26 01:12:59,7430
2018-05-26 01:13:59,7428
2018-05-26 01:14:53,7428.5
2018-05-26 01:15:59,7435.5
2018-05-26 01:16:59,7434
2018-05-26 01:17:53,7431.5
2018-05-26 01:18:56,7435
2018-05-26 01:19:56,7435
2018-05-26 01:20:58,7436
2018-05-26 01:21:59,7437
2018-05-26 01:22:57,7436
2018-05-26 01:23:57,7431
2018-05-26 01:24:53,7429
2018-05-26 01:25:54,7429
2018-05-26 01:26:58,7429
2018-05-26 01:27:55,7433
2018-05-26 01:28:59,7437
2018-05-26 01:29:59,7437
2018-05-26 01:30:58,7438
2018-05-26 01:31:43,7438.5
2018-05-26 01:32:59,7438
2018-05-26 01:33:54,7438.5
2018-05-26 01:34:57,7438
2018-05-26 01:35:52,7438.5
2018-05-26 01:36:59,7441
2018-05-26 01:37:59,7447.5
2018-05-26 01:38:58,7447.5
2018-05-26 01:39:58,7447
2018-05-26 01:40:57,7445.5
2018-05-26 01:41:58,7445
2018-05-26 01:42:57,7445.5
2018-05-26 01:43:55,7445.5
2018-05-26 01:44:59,7445
2018-05-26 01:45:59,7445
2018-05-26 01:46:58,7449
2018-05-26 01:47:58,7457.5
2018-05-26 01:48:59,7452.5
2018-05-26 01:49:57,7449.5
2018-05-26 01:50:58,7452.5
2018-05-26 01:51:59,7454
2018-05-26 01:52:59,7457.5
2018-05-26 01:53:59,7449.5
2018-05-26 01:54:58,7448
2018-05-26 01:55:59,7438.5
2018-05-26 01:56:59,7441.5
2018-05-26 01:57:58,7441
2018-05-26 01:58:55,7439
2018-05-26 01:59:55,7439
2018-05-26 02:00:59,7434.5
2018-05-26 02:01:58,7434.5
2018-05-26 02:02:59,7437.5
2018-05-26 02:03:59,7445
2018-05-26 02:04:58,7442.5
2018-05-26 02:05:58,7441
2018-05-26 02:06:58,7441
2018-05-26 02:07:57,7440.5
2018-05-26 02:08:59,7440
2018-05-26 02:09:59,7440
2018-05-26 02:10:54,7440
2018-05-26 02:11:56,7438.5
2018-05-26 02:12:54,7438.5
2018-05-26 02:13:59,7438.5
2018-05-26 02:14:59,7442.5
2018-05-26 02:15:58,7442.5
2018-05-26 02:16:59,7442
2018-05-26 02:17:59,7444
2018-05-26 02:18:59,7447
2018-05-26 02:19:59,7448.5
2018-05-26 02:20:45,7448.5
2018-05-26 02:21:58,7448
2018-05-26 02:22:57,7445
2018-05-26 02:23:54,7439
2018-05-26 02:24:59,7435.5
2018-05-26 02:25:59,7432.5
2018-05-26 02:26:59,7432
2018-05-26 02:27:57,7430.5
2018-05-26 02:28:58,7430.5
2018-05-26 02:29:58,7433.5
2018-05-26 02:30:58,7430
2018-05-26 02:31:58,7428.5
2018-05-26 02:32:57,7427.5
2018-05-26 02:33:58,7427.5
2018-05-26 02:34:59,7427
2018-05-26 02:35:59,7427.5
2018-05-26 02:36:59,7428.5
2018-05-26 02:37:52,7429
2018-05-26 02:38:59,7428.5
2018-05-26 02:39:59,7427
2018-05-26 02:40:59,7426.5
2018-05-26 02:41:59,7426
2018-05-26 02:42:57,7425
2018-05-26 02:43:58,7434
2018-05-26 02:44:58,7430
2018-05-26 02:45:55,7430
2018-05-26 02:46:59,7429
2018-05-26 02:47:53,7428.5
2018-05-26 02:48:52,7428
2018-05-26 02:49:56,7423
2018-05-26 02:50:58,7424.5
2018-05-26 02:51:59,7422
2018-05-26 02:52:57,7420
2018-05-26 02:53:57,7422
2018-05-26 02:54:59,7419.5
2018-05-26 02:55:59,7419
2018-05-26 02:56:59,7423.5
2018-05-26 02:57:59,7426
2018-05-26 02:58:58,7420
2018-05-26 02:59:58,7420
2018-05-26 03:00:57,7421.5
2018-05-26 03:01:59,7424.5
2018-05-26 03:02:59,7425
2018-05-26 03:03:57,7425
2018-05-26 03:04:58,7421.5
2018-05-26 03:05:55,7421
2018-05-26 03:06:54,7421
2018-05-26 03:07:58,7426
2018-05-26 03:08:59,7426
2018-05-26 03:09:59,7428
2018-05-26 03:10:59,7434.5
2018-05-26 03:11:59,7429
2018-05-26 03:12:59,7428.5
2018-05-26 03:13:59,7428.5
2018-05-26 03:14:52,7428.5
2018-05-26 03:15:54,7428.5
2018-05-26 03:16:59,7429
2018-05-26 03:17:57,7429.5
2018-05-26 03:18:52,7429.5
2018-05-26 03:19:59,7429
2018-05-26 03:20:54,7427.5
2018-05-26 03:21:57,7428
2018-05-26 03:22:57,7427
2018-05-26 03:23:48,7427.5
2018-05-26 03:24:57,7427
2018-05-26 03:25:59,7427
2018-05-26 03:26:54,7427
2018-05-26 03:27:59,7426.5
2018-05-26 03:28:59,7424.5
2018-05-26 03:29:59,7425
2018-05-26 03:30:59,7425
2018-05-26 03:31:58,7425
2018-05-26 03:32:59,7424
2018-05-26 03:33:59,7424
2018-05-26 03:34:58,7423.5
2018-05-26 03:35:57,7423.5
2018-05-26 03:36:57,7423
2018-05-26 03:37:55,7423.5
2018-05-26 03:38:59,7423.5
2018-05-26 03:39:59,7424
2018-05-26 03:40:58,7423.5
2018-05-26 03:41:55,7424
2018-05-26 03:42:56,7424.5
2018-05-26 03:43:59,7424.5
2018-05-26 03:44:58,7425
2018-05-26 03:45:57,7424.5
2018-05-26 03:46:58,7424.5
2018-05-26 03:47:58,7424.5
2018-05-26 03:48:59,7424.5
2018-05-26 03:49:59,7425
2018-05-26 03:50:58,7429.5
2018-05-26 03:51:58,7431
2018-05-26 03:52:59,7432
2018-05-26 03:53:59,7430
2018-05-26 03:54:57,7430.5
2018-05-26 03:55:59,7430
2018-05-26 03:56:59,7434
2018-05-26 03:57:58,7437
2018-05-26 03:58:58,7436
2018-05-26 03:59:58,7434
2018-05-26 04:00:58,7434.5
2018-05-26 04:01:59,7435
2018-05-26 04:02:57,7436
2018-05-26 04:03:58,7435
2018-05-26 04:04:58,7432.5
2018-05-26 04:05:59,7430
2018-05-26 04:06:59,7428.5
2018-05-26 04:07:59,7428
2018-05-26 04:08:59,7424
2018-05-26 04:09:59,7420.5
2018-05-26 04:10:59,7402.5
2018-05-26 04:11:59,7404
2018-05-26 04:12:59,7398.5
2018-05-26 04:13:59,7397.5
2018-05-26 04:14:59,7400
2018-05-26 04:15:59,7385.5
2018-05-26 04:16:59,7386
2018-05-26 04:17:59,7393.5
2018-05-26 04:18:59,7391.5
2018-05-26 04:19:59,7389
2018-05-26 04:20:59,7401
2018-05-26 04:21:59,7404
2018-05-26 04:22:58,7402
2018-05-26 04:23:58,7400
2018-05-26 04:24:57,7402.5
2018-05-26 04:25:59,7401.5
2018-05-26 04:26:57,7401.5
2018-05-26 04:27:59,7401
2018-05-26 04:28:58,7399
2018-05-26 04:29:57,7399
2018-05-26 04:30:58,7396.5
2018-05-26 04:31:58,7396.5
2018-05-26 04:32:58,7399.5
2018-05-26 04:33:58,7402
2018-05-26 04:34:59,7409
2018-05-26 04:35:59,7408.5
