"Index","Price"
2018-06-15 00:00:59,6635
2018-06-15 00:01:59,6634
2018-06-15 00:02:59,6630
2018-06-15 00:03:59,6630.5
2018-06-15 00:04:58,6630.5
2018-06-15 00:05:58,6630.5
2018-06-15 00:06:59,6630.5
2018-06-15 00:07:59,6630.5
2018-06-15 00:08:59,6630.5
2018-06-15 00:09:59,6625.5
2018-06-15 00:10:59,6619
2018-06-15 00:11:54,6619.5
2018-06-15 00:12:59,6624
2018-06-15 00:13:59,6627
2018-06-15 00:14:56,6629.5
2018-06-15 00:15:57,6627
2018-06-15 00:16:59,6623
2018-06-15 00:17:59,6623
2018-06-15 00:18:59,6626
2018-06-15 00:19:59,6629
2018-06-15 00:20:59,6629.5
2018-06-15 00:21:57,6630
2018-06-15 00:22:59,6631
2018-06-15 00:23:58,6633
2018-06-15 00:24:54,6635.5
2018-06-15 00:25:57,6635.5
2018-06-15 00:26:58,6635.5
2018-06-15 00:27:59,6632.5
2018-06-15 00:28:59,6631
2018-06-15 00:29:58,6629
2018-06-15 00:30:58,6625.5
2018-06-15 00:31:59,6625.5
2018-06-15 00:32:59,6617.5
2018-06-15 00:33:59,6620
2018-06-15 00:34:59,6620
2018-06-15 00:35:58,6620
2018-06-15 00:36:59,6619.5
2018-06-15 00:37:59,6612.5
2018-06-15 00:38:59,6610
2018-06-15 00:39:59,6604.5
2018-06-15 00:40:59,6585.5
2018-06-15 00:41:58,6594.5
2018-06-15 00:42:59,6605
2018-06-15 00:43:59,6603
2018-06-15 00:44:58,6602.5
2018-06-15 00:45:59,6600
2018-06-15 00:46:57,6600
2018-06-15 00:47:58,6604
2018-06-15 00:48:58,6607
2018-06-15 00:49:58,6608
2018-06-15 00:50:58,6612.5
2018-06-15 00:51:59,6614.5
2018-06-15 00:52:58,6616
2018-06-15 00:53:58,6618
2018-06-15 00:54:59,6621.5
2018-06-15 00:55:57,6622.5
2018-06-15 00:56:52,6622.5
2018-06-15 00:57:59,6618.5
2018-06-15 00:58:58,6616
2018-06-15 00:59:57,6616
2018-06-15 01:00:57,6616.5
2018-06-15 01:01:59,6613
2018-06-15 01:02:59,6610
2018-06-15 01:03:58,6609.5
2018-06-15 01:04:59,6608.5
2018-06-15 01:05:59,6607.5
2018-06-15 01:06:46,6607.5
2018-06-15 01:07:59,6608
2018-06-15 01:08:59,6611.5
2018-06-15 01:09:53,6613.5
2018-06-15 01:10:53,6614
2018-06-15 01:11:59,6614
2018-06-15 01:12:59,6613.5
2018-06-15 01:13:58,6606.5
2018-06-15 01:14:58,6606.5
2018-06-15 01:15:59,6607
2018-06-15 01:16:56,6608.5
2018-06-15 01:17:56,6608.5
2018-06-15 01:18:57,6609
2018-06-15 01:19:59,6609.5
2018-06-15 01:20:59,6608.5
2018-06-15 01:21:59,6606.5
2018-06-15 01:22:59,6606.5
2018-06-15 01:23:59,6607.5
2018-06-15 01:24:59,6610
2018-06-15 01:25:58,6610
2018-06-15 01:26:59,6607.5
2018-06-15 01:27:57,6605.5
2018-06-15 01:28:59,6596.5
2018-06-15 01:29:58,6603.5
2018-06-15 01:30:58,6599.5
2018-06-15 01:31:58,6598.5
2018-06-15 01:32:59,6587.5
2018-06-15 01:33:59,6592.5
2018-06-15 01:34:59,6593
2018-06-15 01:35:59,6596
2018-06-15 01:36:58,6596.5
2018-06-15 01:37:58,6590
2018-06-15 01:38:58,6594
2018-06-15 01:39:59,6593
2018-06-15 01:40:59,6577
2018-06-15 01:41:59,6580
2018-06-15 01:42:59,6590.5
2018-06-15 01:43:59,6585.5
2018-06-15 01:44:59,6585.5
2018-06-15 01:45:59,6585
2018-06-15 01:46:59,6571
2018-06-15 01:47:59,6575.5
2018-06-15 01:48:57,6578
2018-06-15 01:49:59,6572.5
2018-06-15 01:50:58,6571
2018-06-15 01:51:58,6571.5
2018-06-15 01:52:59,6571.5
2018-06-15 01:53:59,6584.5
2018-06-15 01:54:59,6591.5
2018-06-15 01:55:59,6592.5
2018-06-15 01:56:59,6594
2018-06-15 01:57:58,6591
2018-06-15 01:58:59,6591.5
2018-06-15 01:59:57,6591
2018-06-15 02:00:59,6588.5
2018-06-15 02:01:59,6588
2018-06-15 02:02:59,6585
2018-06-15 02:03:59,6584.5
2018-06-15 02:04:59,6582
2018-06-15 02:05:59,6575.5
2018-06-15 02:06:59,6577
2018-06-15 02:07:59,6577
2018-06-15 02:08:59,6576
2018-06-15 02:09:59,6571
2018-06-15 02:10:58,6571
2018-06-15 02:11:58,6571.5
2018-06-15 02:12:58,6571.5
2018-06-15 02:13:59,6576
2018-06-15 02:14:55,6576.5
2018-06-15 02:15:58,6577.5
2018-06-15 02:16:58,6577.5
2018-06-15 02:17:59,6580.5
2018-06-15 02:18:58,6578.5
2018-06-15 02:19:59,6577.5
2018-06-15 02:20:58,6571.5
2018-06-15 02:21:59,6571.5
2018-06-15 02:22:59,6575
2018-06-15 02:23:59,6571
2018-06-15 02:24:59,6570.5
2018-06-15 02:25:58,6565
2018-06-15 02:26:59,6563.5
2018-06-15 02:27:59,6565
2018-06-15 02:28:59,6557
2018-06-15 02:29:59,6559.5
2018-06-15 02:30:59,6565.5
2018-06-15 02:31:58,6566.5
2018-06-15 02:32:59,6577
2018-06-15 02:33:59,6578
2018-06-15 02:34:59,6578
2018-06-15 02:35:59,6581
2018-06-15 02:36:59,6583.5
2018-06-15 02:37:59,6585
2018-06-15 02:38:59,6580
2018-06-15 02:39:59,6581.5
2018-06-15 02:40:59,6582
2018-06-15 02:41:58,6581.5
2018-06-15 02:42:59,6582
2018-06-15 02:43:59,6578
2018-06-15 02:44:58,6576
2018-06-15 02:45:59,6572
