"Index","Price"
2018-04-30 00:00:59,9409.5
2018-04-30 00:01:58,9414
2018-04-30 00:02:59,9418.5
2018-04-30 00:03:59,9412
2018-04-30 00:04:59,9416
2018-04-30 00:05:59,9430.5
2018-04-30 00:06:59,9413
2018-04-30 00:07:59,9413.5
2018-04-30 00:08:59,9415
2018-04-30 00:09:59,9420.5
2018-04-30 00:10:59,9421
2018-04-30 00:11:57,9421
2018-04-30 00:12:59,9412.5
2018-04-30 00:13:59,9416
2018-04-30 00:14:59,9419
2018-04-30 00:15:59,9421.5
2018-04-30 00:16:59,9417
2018-04-30 00:17:56,9415
2018-04-30 00:18:58,9415
2018-04-30 00:19:59,9405
2018-04-30 00:20:58,9405.5
2018-04-30 00:21:59,9399.5
2018-04-30 00:22:59,9390.5
2018-04-30 00:23:59,9375.5
2018-04-30 00:24:59,9381.5
2018-04-30 00:25:59,9372.5
2018-04-30 00:26:59,9372
2018-04-30 00:27:59,9377
2018-04-30 00:28:59,9375.5
2018-04-30 00:29:59,9380
2018-04-30 00:30:58,9380
2018-04-30 00:31:59,9383.5
2018-04-30 00:32:59,9379.5
2018-04-30 00:33:59,9378
2018-04-30 00:34:58,9371.5
2018-04-30 00:35:59,9360
2018-04-30 00:36:58,9369
2018-04-30 00:37:59,9372
2018-04-30 00:38:57,9375
2018-04-30 00:39:59,9374.5
2018-04-30 00:40:59,9373
2018-04-30 00:41:58,9371.5
2018-04-30 00:42:59,9350.5
2018-04-30 00:43:59,9357.5
2018-04-30 00:44:59,9338
2018-04-30 00:45:59,9343
2018-04-30 00:46:59,9342.5
2018-04-30 00:47:59,9354.5
2018-04-30 00:48:59,9368.5
2018-04-30 00:49:59,9364
2018-04-30 00:50:57,9364.5
2018-04-30 00:51:59,9373
2018-04-30 00:52:59,9377
2018-04-30 00:53:58,9376.5
2018-04-30 00:54:59,9379
2018-04-30 00:55:59,9378.5
2018-04-30 00:56:59,9382.5
2018-04-30 00:57:58,9383
2018-04-30 00:58:59,9384.5
2018-04-30 00:59:58,9407
2018-04-30 01:00:59,9399.5
2018-04-30 01:01:59,9402.5
2018-04-30 01:02:59,9404.5
2018-04-30 01:03:59,9410.5
2018-04-30 01:04:59,9415
2018-04-30 01:05:59,9417
2018-04-30 01:06:59,9418.5
2018-04-30 01:07:59,9405.5
2018-04-30 01:08:59,9410
2018-04-30 01:09:57,9405.5
2018-04-30 01:10:58,9406
