"Index","Price"
2018-05-13 00:00:59,8493.5
2018-05-13 00:01:57,8485
2018-05-13 00:02:59,8476.5
2018-05-13 00:03:59,8488.5
2018-05-13 00:04:58,8490
2018-05-13 00:05:59,8509
2018-05-13 00:06:58,8511.5
2018-05-13 00:07:59,8517.5
2018-05-13 00:08:59,8509
2018-05-13 00:09:58,8495
2018-05-13 00:10:59,8501
2018-05-13 00:11:58,8503.5
2018-05-13 00:12:58,8490
2018-05-13 00:13:59,8482
2018-05-13 00:14:59,8490
2018-05-13 00:15:58,8499
2018-05-13 00:16:58,8493
2018-05-13 00:17:59,8501
2018-05-13 00:18:58,8506
2018-05-13 00:19:59,8508
2018-05-13 00:20:59,8515.5
2018-05-13 00:21:57,8516
2018-05-13 00:22:59,8520
2018-05-13 00:23:58,8511.5
2018-05-13 00:24:57,8509.5
2018-05-13 00:25:59,8504
2018-05-13 00:26:59,8491.5
2018-05-13 00:27:57,8494
2018-05-13 00:28:59,8493
2018-05-13 00:29:59,8493
2018-05-13 00:30:59,8475.5
2018-05-13 00:31:59,8477.5
2018-05-13 00:32:59,8481.5
2018-05-13 00:33:59,8474
2018-05-13 00:34:59,8485.5
2018-05-13 00:35:59,8481
2018-05-13 00:36:57,8486
2018-05-13 00:37:59,8492.5
2018-05-13 00:38:59,8490
2018-05-13 00:39:56,8485
2018-05-13 00:40:59,8469.5
2018-05-13 00:41:59,8453
2018-05-13 00:42:59,8463.5
2018-05-13 00:43:59,8462
2018-05-13 00:44:59,8465
2018-05-13 00:45:58,8475
2018-05-13 00:46:57,8469
2018-05-13 00:47:59,8462.5
2018-05-13 00:48:59,8443
2018-05-13 00:49:59,8446
2018-05-13 00:50:59,8444
2018-05-13 00:51:59,8453.5
2018-05-13 00:52:59,8461
2018-05-13 00:53:59,8453
2018-05-13 00:54:59,8449.5
2018-05-13 00:55:58,8449
2018-05-13 00:56:59,8436
2018-05-13 00:57:59,8436
2018-05-13 00:58:59,8415
2018-05-13 00:59:59,8425
2018-05-13 01:00:59,8430.5
2018-05-13 01:01:59,8433.5
2018-05-13 01:02:59,8440
2018-05-13 01:03:59,8441
2018-05-13 01:04:59,8440.5
2018-05-13 01:05:59,8442
2018-05-13 01:06:59,8453
2018-05-13 01:07:57,8448
2018-05-13 01:08:59,8449.5
2018-05-13 01:09:59,8455
2018-05-13 01:10:58,8455.5
2018-05-13 01:11:59,8452.5
2018-05-13 01:12:59,8449.5
2018-05-13 01:13:59,8437.5
2018-05-13 01:14:59,8440
2018-05-13 01:15:59,8444
2018-05-13 01:16:56,8447.5
2018-05-13 01:17:59,8446.5
2018-05-13 01:18:58,8438.5
2018-05-13 01:19:58,8441
2018-05-13 01:20:58,8445
2018-05-13 01:21:59,8445.5
2018-05-13 01:22:58,8445.5
2018-05-13 01:23:59,8449.5
2018-05-13 01:24:59,8451.5
2018-05-13 01:25:59,8455
2018-05-13 01:26:58,8447
2018-05-13 01:27:58,8447
2018-05-13 01:28:59,8455
2018-05-13 01:29:59,8463.5
2018-05-13 01:30:59,8477
2018-05-13 01:31:58,8462
2018-05-13 01:32:59,8460
2018-05-13 01:33:58,8467
2018-05-13 01:34:58,8473.5
2018-05-13 01:35:57,8468.5
2018-05-13 01:36:59,8466
2018-05-13 01:37:59,8466
2018-05-13 01:38:56,8464.5
2018-05-13 01:39:59,8457.5
2018-05-13 01:40:58,8457.5
2018-05-13 01:41:59,8447.5
2018-05-13 01:42:57,8448
2018-05-13 01:43:54,8448
2018-05-13 01:44:59,8447.5
2018-05-13 01:45:59,8448.5
2018-05-13 01:46:57,8453.5
2018-05-13 01:47:59,8452.5
2018-05-13 01:48:59,8452
2018-05-13 01:49:59,8447
2018-05-13 01:50:59,8443
2018-05-13 01:51:59,8431
2018-05-13 01:52:58,8434
2018-05-13 01:53:58,8438
2018-05-13 01:54:58,8440
2018-05-13 01:55:59,8445
2018-05-13 01:56:59,8452.5
2018-05-13 01:57:59,8445
2018-05-13 01:58:59,8440.5
2018-05-13 01:59:59,8438
2018-05-13 02:00:59,8432
2018-05-13 02:01:59,8365.5
2018-05-13 02:02:59,8392.5
2018-05-13 02:03:59,8369
2018-05-13 02:04:59,8382
2018-05-13 02:05:59,8372.5
2018-05-13 02:06:59,8386
2018-05-13 02:07:59,8392
2018-05-13 02:08:58,8394
2018-05-13 02:09:59,8405
2018-05-13 02:10:59,8411.5
2018-05-13 02:11:59,8412
2018-05-13 02:12:58,8401
2018-05-13 02:13:59,8414.5
2018-05-13 02:14:59,8402
2018-05-13 02:15:59,8413.5
2018-05-13 02:16:57,8409.5
2018-05-13 02:17:59,8405.5
2018-05-13 02:18:58,8404
2018-05-13 02:19:56,8403.5
2018-05-13 02:20:59,8404
2018-05-13 02:21:57,8412
2018-05-13 02:22:59,8407.5
2018-05-13 02:23:58,8407.5
2018-05-13 02:24:58,8407
2018-05-13 02:25:59,8404
2018-05-13 02:26:59,8405.5
2018-05-13 02:27:59,8405
2018-05-13 02:28:59,8400
2018-05-13 02:29:59,8392
2018-05-13 02:30:59,8392
2018-05-13 02:31:59,8380
2018-05-13 02:32:59,8381
2018-05-13 02:33:59,8381.5
2018-05-13 02:34:59,8385.5
2018-05-13 02:35:59,8378
2018-05-13 02:36:59,8383
2018-05-13 02:37:59,8391.5
2018-05-13 02:38:59,8402
2018-05-13 02:39:57,8391.5
2018-05-13 02:40:59,8388.5
2018-05-13 02:41:59,8400
2018-05-13 02:42:59,8429
2018-05-13 02:43:59,8429
2018-05-13 02:44:58,8425.5
2018-05-13 02:45:59,8435
2018-05-13 02:46:59,8427
2018-05-13 02:47:59,8427.5
2018-05-13 02:48:59,8434.5
2018-05-13 02:49:59,8430
2018-05-13 02:50:59,8424
2018-05-13 02:51:59,8421
2018-05-13 02:52:59,8419.5
2018-05-13 02:53:58,8424
2018-05-13 02:54:59,8415.5
2018-05-13 02:55:59,8413.5
2018-05-13 02:56:59,8424
2018-05-13 02:57:59,8416
2018-05-13 02:58:59,8423.5
2018-05-13 02:59:58,8421.5
2018-05-13 03:00:59,8415.5
2018-05-13 03:01:59,8421.5
2018-05-13 03:02:58,8420
2018-05-13 03:03:58,8405
2018-05-13 03:04:59,8402
2018-05-13 03:05:59,8404.5
2018-05-13 03:06:59,8406.5
2018-05-13 03:07:59,8407.5
2018-05-13 03:08:59,8407.5
2018-05-13 03:09:59,8399.5
2018-05-13 03:10:56,8407
2018-05-13 03:11:59,8401
2018-05-13 03:12:55,8407.5
2018-05-13 03:13:58,8414
2018-05-13 03:14:59,8430
2018-05-13 03:15:59,8425
2018-05-13 03:16:56,8421
2018-05-13 03:17:58,8413.5
2018-05-13 03:18:58,8411
2018-05-13 03:19:58,8409
2018-05-13 03:20:57,8417
2018-05-13 03:21:57,8422
2018-05-13 03:22:59,8422.5
2018-05-13 03:23:58,8414.5
2018-05-13 03:24:59,8412
2018-05-13 03:25:59,8414
2018-05-13 03:26:44,8413.5
2018-05-13 03:27:58,8414
2018-05-13 03:28:57,8414
2018-05-13 03:29:57,8418
2018-05-13 03:30:58,8427
2018-05-13 03:31:59,8426
