"Index","Price"
2018-05-08 00:00:59,9360
2018-05-08 00:01:59,9368.5
2018-05-08 00:02:59,9367
2018-05-08 00:03:59,9371
2018-05-08 00:04:59,9388
2018-05-08 00:05:59,9389.5
2018-05-08 00:06:59,9389
2018-05-08 00:07:59,9383.5
2018-05-08 00:08:59,9383
2018-05-08 00:09:59,9377.5
2018-05-08 00:10:59,9375
2018-05-08 00:11:59,9373.5
2018-05-08 00:12:58,9374
2018-05-08 00:13:59,9379.5
2018-05-08 00:14:59,9378.5
2018-05-08 00:15:59,9378
2018-05-08 00:16:58,9376
2018-05-08 00:17:59,9374.5
2018-05-08 00:18:59,9369.5
2018-05-08 00:19:59,9380
2018-05-08 00:20:59,9384.5
2018-05-08 00:21:59,9389
2018-05-08 00:22:59,9388.5
2018-05-08 00:23:58,9378.5
2018-05-08 00:24:59,9373.5
2018-05-08 00:25:59,9369.5
2018-05-08 00:26:59,9376
2018-05-08 00:27:58,9386
2018-05-08 00:28:59,9392.5
2018-05-08 00:29:59,9397.5
2018-05-08 00:30:59,9390
2018-05-08 00:31:58,9382.5
2018-05-08 00:32:59,9384.5
2018-05-08 00:33:59,9387
2018-05-08 00:34:59,9387
2018-05-08 00:35:59,9380
2018-05-08 00:36:58,9379
2018-05-08 00:37:59,9386.5
2018-05-08 00:38:58,9384.5
2018-05-08 00:39:58,9382.5
2018-05-08 00:40:57,9380
2018-05-08 00:41:56,9381
2018-05-08 00:42:59,9380.5
2018-05-08 00:43:59,9374.5
2018-05-08 00:44:59,9373
2018-05-08 00:45:58,9372.5
2018-05-08 00:46:59,9379
2018-05-08 00:47:59,9377
2018-05-08 00:48:57,9376.5
2018-05-08 00:49:57,9377
2018-05-08 00:50:59,9376.5
2018-05-08 00:51:59,9380
2018-05-08 00:52:58,9380
2018-05-08 00:53:59,9380
2018-05-08 00:54:58,9380
2018-05-08 00:55:57,9380
2018-05-08 00:56:59,9385.5
2018-05-08 00:57:59,9387
2018-05-08 00:58:57,9387.5
2018-05-08 00:59:59,9387.5
2018-05-08 01:00:59,9390
2018-05-08 01:01:59,9392
2018-05-08 01:02:59,9400
2018-05-08 01:03:59,9393
2018-05-08 01:04:59,9396
2018-05-08 01:05:59,9405.5
2018-05-08 01:06:59,9417.5
2018-05-08 01:07:59,9418
2018-05-08 01:08:59,9414
2018-05-08 01:09:59,9414.5
2018-05-08 01:10:59,9419.5
2018-05-08 01:11:59,9424
2018-05-08 01:12:59,9430
2018-05-08 01:13:59,9423.5
2018-05-08 01:14:59,9416
2018-05-08 01:15:59,9417
2018-05-08 01:16:59,9417
2018-05-08 01:17:59,9419
2018-05-08 01:18:58,9416
2018-05-08 01:19:59,9416.5
2018-05-08 01:20:57,9419
2018-05-08 01:21:59,9420
2018-05-08 01:22:57,9418
2018-05-08 01:23:59,9411
2018-05-08 01:24:59,9416
2018-05-08 01:25:59,9418
2018-05-08 01:26:59,9417.5
2018-05-08 01:27:57,9418
2018-05-08 01:28:59,9430.5
2018-05-08 01:29:59,9421.5
2018-05-08 01:30:59,9415.5
2018-05-08 01:31:59,9415
2018-05-08 01:32:57,9417.5
2018-05-08 01:33:59,9417.5
2018-05-08 01:34:59,9417
2018-05-08 01:35:59,9415.5
2018-05-08 01:36:59,9410
2018-05-08 01:37:59,9403
2018-05-08 01:38:59,9405.5
2018-05-08 01:39:58,9403
2018-05-08 01:40:59,9412.5
2018-05-08 01:41:59,9406.5
2018-05-08 01:42:59,9403
2018-05-08 01:43:59,9405.5
2018-05-08 01:44:59,9405.5
2018-05-08 01:45:59,9402
2018-05-08 01:46:59,9393
2018-05-08 01:47:59,9395
2018-05-08 01:48:59,9390
2018-05-08 01:49:58,9387
2018-05-08 01:50:59,9395.5
2018-05-08 01:51:58,9397
2018-05-08 01:52:59,9406
2018-05-08 01:53:59,9409
2018-05-08 01:54:58,9419.5
2018-05-08 01:55:58,9410
2018-05-08 01:56:58,9409.5
2018-05-08 01:57:55,9413
2018-05-08 01:58:57,9416
2018-05-08 01:59:59,9412.5
2018-05-08 02:00:59,9410
2018-05-08 02:01:58,9411
2018-05-08 02:02:59,9416
2018-05-08 02:03:58,9419.5
2018-05-08 02:04:58,9416
2018-05-08 02:05:56,9416
2018-05-08 02:06:57,9415
2018-05-08 02:07:55,9415
2018-05-08 02:08:59,9415.5
2018-05-08 02:09:56,9421
2018-05-08 02:10:58,9424
2018-05-08 02:11:59,9428
2018-05-08 02:12:58,9426.5
2018-05-08 02:13:59,9430
2018-05-08 02:14:57,9440.5
2018-05-08 02:15:59,9435
2018-05-08 02:16:59,9433.5
2018-05-08 02:17:59,9418
2018-05-08 02:18:59,9418.5
2018-05-08 02:19:59,9429.5
2018-05-08 02:20:59,9423.5
