"Index","Price"
2019-10-26 00:00:59,8705.5
2019-10-26 00:01:59,8716.5
2019-10-26 00:02:59,8708
2019-10-26 00:03:59,8690
2019-10-26 00:04:59,8683.5
2019-10-26 00:05:59,8683.5
2019-10-26 00:06:59,8678.5
2019-10-26 00:07:59,8664.5
2019-10-26 00:08:59,8657.5
2019-10-26 00:09:58,8663
2019-10-26 00:10:59,8657.5
2019-10-26 00:11:59,8645.5
2019-10-26 00:12:59,8655
2019-10-26 00:13:59,8657.5
2019-10-26 00:14:59,8669.5
2019-10-26 00:15:59,8687
2019-10-26 00:16:59,8716
2019-10-26 00:17:59,8710.5
2019-10-26 00:18:57,8707.5
2019-10-26 00:19:59,8710.5
2019-10-26 00:20:59,8716
2019-10-26 00:21:59,8755.5
2019-10-26 00:22:59,8755.5
2019-10-26 00:23:59,8768
2019-10-26 00:24:59,8790
2019-10-26 00:25:59,8772.5
2019-10-26 00:26:59,8760
2019-10-26 00:27:59,8751
2019-10-26 00:28:59,8747
2019-10-26 00:29:59,8787
2019-10-26 00:30:59,8806
2019-10-26 00:31:59,8859.5
2019-10-26 00:32:59,8905
2019-10-26 00:33:59,8899.5
2019-10-26 00:34:59,8920.5
2019-10-26 00:35:59,8979
2019-10-26 00:36:59,8981
2019-10-26 00:37:59,9019.5
2019-10-26 00:38:59,9237
2019-10-26 00:39:58,9400
2019-10-26 00:40:59,9300
2019-10-26 00:41:59,9282.5
2019-10-26 00:42:59,9266
2019-10-26 00:43:59,9296
2019-10-26 00:44:59,9270.5
2019-10-26 00:45:59,9277.5
2019-10-26 00:46:59,9261
2019-10-26 00:47:59,9185
2019-10-26 00:48:59,9146.5
2019-10-26 00:49:59,9140.5
2019-10-26 00:50:59,9124.5
2019-10-26 00:51:59,9180
2019-10-26 00:52:59,9185.5
2019-10-26 00:53:59,9201
2019-10-26 00:54:59,9219.5
2019-10-26 00:55:59,9230
2019-10-26 00:56:59,9220
2019-10-26 00:57:59,9179
2019-10-26 00:58:59,9175.5
2019-10-26 00:59:59,9222
2019-10-26 01:00:59,9231.5
2019-10-26 01:01:59,9234.5
2019-10-26 01:02:59,9287.5
2019-10-26 01:03:59,9275.5
2019-10-26 01:04:59,9272
2019-10-26 01:05:59,9300
2019-10-26 01:06:59,9316
2019-10-26 01:07:59,9352.5
2019-10-26 01:08:59,9360.5
2019-10-26 01:09:59,9447
2019-10-26 01:10:59,9414
2019-10-26 01:11:59,9401
2019-10-26 01:12:59,9375.5
2019-10-26 01:13:59,9342.5
