"Index","Price"
2019-11-01 00:00:59,9148
2019-11-01 00:01:59,9148.5
2019-11-01 00:02:59,9141
2019-11-01 00:03:57,9139.5
2019-11-01 00:04:59,9142.5
2019-11-01 00:05:59,9127.5
2019-11-01 00:06:59,9137
2019-11-01 00:07:59,9140
2019-11-01 00:08:59,9141
2019-11-01 00:09:59,9140
2019-11-01 00:10:59,9141
2019-11-01 00:11:58,9140.5
2019-11-01 00:12:59,9140.5
2019-11-01 00:13:58,9138.5
2019-11-01 00:14:55,9139
2019-11-01 00:15:59,9127.5
2019-11-01 00:16:56,9127
2019-11-01 00:17:59,9128.5
2019-11-01 00:18:59,9130
2019-11-01 00:19:59,9122.5
2019-11-01 00:20:58,9127.5
2019-11-01 00:21:59,9117.5
2019-11-01 00:22:59,9128
2019-11-01 00:23:59,9125.5
2019-11-01 00:24:59,9126
2019-11-01 00:25:59,9125
2019-11-01 00:26:57,9125
2019-11-01 00:27:59,9125.5
2019-11-01 00:28:59,9116.5
2019-11-01 00:29:59,9121
2019-11-01 00:30:55,9122
2019-11-01 00:31:59,9130
2019-11-01 00:32:59,9137.5
2019-11-01 00:33:56,9137
2019-11-01 00:34:59,9138
2019-11-01 00:35:59,9136
2019-11-01 00:36:59,9131.5
2019-11-01 00:37:59,9136.5
2019-11-01 00:38:59,9130
2019-11-01 00:39:59,9125.5
2019-11-01 00:40:59,9122
2019-11-01 00:41:59,9125
2019-11-01 00:42:58,9125
2019-11-01 00:43:59,9125.5
2019-11-01 00:44:58,9125.5
2019-11-01 00:45:59,9126.5
2019-11-01 00:46:59,9132
2019-11-01 00:47:59,9134.5
2019-11-01 00:48:57,9135.5
2019-11-01 00:49:59,9135
2019-11-01 00:50:59,9135.5
2019-11-01 00:51:57,9135.5
2019-11-01 00:52:57,9135.5
2019-11-01 00:53:57,9135.5
2019-11-01 00:54:59,9135.5
2019-11-01 00:55:55,9135.5
2019-11-01 00:56:58,9135
2019-11-01 00:57:59,9135.5
2019-11-01 00:58:59,9137
2019-11-01 00:59:59,9141
2019-11-01 01:00:59,9141
2019-11-01 01:01:52,9141
2019-11-01 01:02:59,9143.5
2019-11-01 01:03:58,9144
2019-11-01 01:04:59,9144.5
2019-11-01 01:05:58,9144.5
2019-11-01 01:06:59,9149.5
2019-11-01 01:07:59,9154
2019-11-01 01:08:57,9157
2019-11-01 01:09:58,9157
2019-11-01 01:10:59,9156.5
2019-11-01 01:11:58,9156.5
2019-11-01 01:12:59,9157
2019-11-01 01:13:57,9157
2019-11-01 01:14:59,9156.5
2019-11-01 01:15:59,9156.5
2019-11-01 01:16:59,9156
2019-11-01 01:17:57,9156.5
2019-11-01 01:18:59,9155.5
2019-11-01 01:19:59,9154
2019-11-01 01:20:59,9151.5
2019-11-01 01:21:59,9149.5
2019-11-01 01:22:59,9145.5
2019-11-01 01:23:40,9145
2019-11-01 01:24:55,9144
2019-11-01 01:25:59,9143.5
2019-11-01 01:26:55,9135.5
2019-11-01 01:27:59,9135
2019-11-01 01:28:54,9135
2019-11-01 01:29:52,9135.5
2019-11-01 01:30:51,9135
2019-11-01 01:31:59,9133.5
2019-11-01 01:32:59,9133.5
2019-11-01 01:33:57,9133
2019-11-01 01:34:59,9125.5
2019-11-01 01:35:59,9125.5
2019-11-01 01:36:58,9127.5
2019-11-01 01:37:57,9120.5
2019-11-01 01:38:59,9130.5
2019-11-01 01:39:59,9133.5
2019-11-01 01:40:59,9135.5
2019-11-01 01:41:59,9127.5
2019-11-01 01:42:58,9127
2019-11-01 01:43:59,9132
2019-11-01 01:44:59,9131.5
2019-11-01 01:45:56,9132
2019-11-01 01:46:59,9126
2019-11-01 01:47:52,9121
2019-11-01 01:48:59,9113.5
2019-11-01 01:49:59,9109
2019-11-01 01:50:57,9113.5
2019-11-01 01:51:59,9114
2019-11-01 01:52:59,9118.5
2019-11-01 01:53:50,9120
2019-11-01 01:54:59,9120
2019-11-01 01:55:58,9120
2019-11-01 01:56:59,9115.5
2019-11-01 01:57:58,9110
2019-11-01 01:58:58,9110.5
2019-11-01 01:59:58,9108
2019-11-01 02:00:59,9109.5
2019-11-01 02:01:59,9111
2019-11-01 02:02:59,9117
2019-11-01 02:03:59,9118
2019-11-01 02:04:56,9119.5
2019-11-01 02:05:59,9123
2019-11-01 02:06:57,9123.5
2019-11-01 02:07:58,9123
2019-11-01 02:08:54,9120.5
2019-11-01 02:09:53,9121
2019-11-01 02:10:56,9120.5
2019-11-01 02:11:59,9112.5
2019-11-01 02:12:59,9106
2019-11-01 02:13:59,9097.5
2019-11-01 02:14:59,9097.5
2019-11-01 02:15:59,9097.5
2019-11-01 02:16:59,9095.5
2019-11-01 02:17:59,9093
2019-11-01 02:18:57,9106.5
2019-11-01 02:19:58,9112
2019-11-01 02:20:59,9111.5
