"Index","Price"
2019-11-03 00:00:59,9325.5
2019-11-03 00:01:59,9334.5
2019-11-03 00:02:59,9341.5
2019-11-03 00:03:59,9354
2019-11-03 00:04:57,9330.5
2019-11-03 00:05:58,9338.5
2019-11-03 00:06:59,9335.5
2019-11-03 00:07:59,9340
2019-11-03 00:08:57,9339
2019-11-03 00:09:58,9339.5
2019-11-03 00:10:54,9339.5
2019-11-03 00:11:59,9332.5
2019-11-03 00:12:58,9330
2019-11-03 00:13:59,9329.5
2019-11-03 00:14:56,9329.5
2019-11-03 00:15:59,9331.5
2019-11-03 00:16:57,9333
2019-11-03 00:17:59,9333.5
2019-11-03 00:18:52,9333.5
2019-11-03 00:19:56,9333
2019-11-03 00:20:57,9333
2019-11-03 00:21:59,9333
2019-11-03 00:22:59,9333.5
2019-11-03 00:23:59,9333
2019-11-03 00:24:59,9324
2019-11-03 00:25:55,9324.5
2019-11-03 00:26:58,9324.5
2019-11-03 00:27:56,9324
2019-11-03 00:28:51,9324
2019-11-03 00:29:59,9324
2019-11-03 00:30:59,9322
2019-11-03 00:31:58,9322
2019-11-03 00:32:58,9322.5
2019-11-03 00:33:58,9322.5
2019-11-03 00:34:59,9322.5
2019-11-03 00:35:52,9322.5
2019-11-03 00:36:59,9322
2019-11-03 00:37:56,9322.5
2019-11-03 00:38:58,9322.5
2019-11-03 00:39:56,9323
2019-11-03 00:40:59,9323
2019-11-03 00:41:59,9323
2019-11-03 00:42:59,9323.5
2019-11-03 00:43:59,9326
2019-11-03 00:44:56,9327.5
2019-11-03 00:45:55,9327
2019-11-03 00:46:59,9327.5
2019-11-03 00:47:59,9327
2019-11-03 00:48:53,9327
2019-11-03 00:49:56,9327.5
2019-11-03 00:50:57,9327.5
2019-11-03 00:51:55,9327
2019-11-03 00:52:59,9327
2019-11-03 00:53:58,9327
2019-11-03 00:54:56,9327
2019-11-03 00:55:57,9326
2019-11-03 00:56:56,9326
2019-11-03 00:57:49,9326.5
2019-11-03 00:58:55,9326
2019-11-03 00:59:45,9326.5
2019-11-03 01:00:51,9326
2019-11-03 01:01:59,9326
2019-11-03 01:02:57,9326
2019-11-03 01:03:59,9326
2019-11-03 01:04:57,9325
2019-11-03 01:05:59,9324.5
2019-11-03 01:06:55,9324.5
2019-11-03 01:07:47,9324.5
2019-11-03 01:08:54,9324.5
2019-11-03 01:09:59,9323.5
2019-11-03 01:10:49,9322.5
2019-11-03 01:11:56,9322
2019-11-03 01:12:59,9322.5
2019-11-03 01:13:16,9322
2019-11-03 01:13:51,9322.5
2019-11-03 01:14:59,9322.5
2019-11-03 01:15:59,9323
2019-11-03 01:16:55,9323
2019-11-03 01:17:57,9323.5
2019-11-03 01:18:53,9324
2019-11-03 01:19:59,9324
2019-11-03 01:20:58,9324
2019-11-03 01:21:54,9324.5
2019-11-03 01:22:57,9324.5
2019-11-03 01:23:58,9324.5
2019-11-03 01:24:57,9325
2019-11-03 01:25:53,9325
2019-11-03 01:26:41,9325
2019-11-03 01:27:56,9325
2019-11-03 01:28:49,9325
2019-11-03 01:29:56,9324.5
2019-11-03 01:30:59,9325
2019-11-03 01:31:57,9325
2019-11-03 01:32:58,9325
2019-11-03 01:33:51,9326
2019-11-03 01:34:58,9326
2019-11-03 01:35:58,9328
2019-11-03 01:36:59,9331.5
2019-11-03 01:37:53,9331.5
2019-11-03 01:38:58,9331.5
2019-11-03 01:39:59,9332.5
2019-11-03 01:40:56,9332.5
2019-11-03 01:41:59,9332
2019-11-03 01:42:59,9332.5
2019-11-03 01:43:56,9335
2019-11-03 01:44:59,9335
2019-11-03 01:45:57,9337
2019-11-03 01:46:58,9337
2019-11-03 01:47:59,9337
2019-11-03 01:48:59,9337
2019-11-03 01:49:58,9337
2019-11-03 01:50:58,9337
2019-11-03 01:51:59,9336.5
2019-11-03 01:52:59,9335.5
2019-11-03 01:53:59,9335
2019-11-03 01:54:59,9332
2019-11-03 01:55:55,9331.5
2019-11-03 01:56:58,9331.5
2019-11-03 01:57:44,9332
2019-11-03 01:58:51,9332
2019-11-03 01:59:59,9332
2019-11-03 02:00:53,9332
2019-11-03 02:01:59,9332.5
2019-11-03 02:02:59,9334.5
2019-11-03 02:03:59,9334.5
2019-11-03 02:04:57,9335
2019-11-03 02:05:59,9335
2019-11-03 02:06:59,9335
2019-11-03 02:07:59,9334.5
2019-11-03 02:08:56,9337.5
2019-11-03 02:09:58,9341.5
2019-11-03 02:10:59,9343
2019-11-03 02:11:59,9347.5
2019-11-03 02:12:57,9347
2019-11-03 02:13:56,9340.5
2019-11-03 02:14:55,9341
2019-11-03 02:15:56,9350
2019-11-03 02:16:59,9354.5
2019-11-03 02:17:59,9358
2019-11-03 02:18:59,9352
2019-11-03 02:19:50,9352
2019-11-03 02:20:59,9350
2019-11-03 02:21:58,9353
2019-11-03 02:22:58,9353
2019-11-03 02:23:55,9354
2019-11-03 02:24:58,9355
2019-11-03 02:25:59,9371
2019-11-03 02:26:59,9366.5
2019-11-03 02:27:59,9370
2019-11-03 02:28:59,9369
2019-11-03 02:29:59,9367.5
2019-11-03 02:30:59,9357
2019-11-03 02:31:59,9357.5
2019-11-03 02:32:59,9357
2019-11-03 02:33:55,9357
2019-11-03 02:34:59,9357
2019-11-03 02:35:58,9357
2019-11-03 02:36:56,9357.5
2019-11-03 02:37:57,9357
2019-11-03 02:38:59,9363.5
2019-11-03 02:39:59,9369
2019-11-03 02:40:59,9369.5
2019-11-03 02:41:59,9362
2019-11-03 02:42:59,9363.5
2019-11-03 02:43:57,9366.5
2019-11-03 02:44:59,9370
2019-11-03 02:45:59,9370.5
2019-11-03 02:46:59,9373
2019-11-03 02:47:59,9382
2019-11-03 02:48:59,9375
2019-11-03 02:49:57,9369.5
2019-11-03 02:50:54,9370
2019-11-03 02:51:57,9378.5
2019-11-03 02:52:59,9378
2019-11-03 02:53:56,9378.5
2019-11-03 02:54:59,9378.5
2019-11-03 02:55:59,9381
2019-11-03 02:56:59,9381.5
2019-11-03 02:57:55,9381.5
2019-11-03 02:58:58,9381.5
2019-11-03 02:59:59,9385.5
2019-11-03 03:00:59,9381
2019-11-03 03:01:58,9364
2019-11-03 03:02:58,9355.5
2019-11-03 03:03:58,9364
2019-11-03 03:04:59,9365
2019-11-03 03:05:59,9362.5
2019-11-03 03:06:59,9363.5
2019-11-03 03:07:57,9356.5
2019-11-03 03:08:59,9348.5
2019-11-03 03:09:57,9355
2019-11-03 03:10:56,9359.5
2019-11-03 03:11:59,9364
2019-11-03 03:12:53,9355.5
2019-11-03 03:13:55,9358.5
2019-11-03 03:14:59,9353.5
2019-11-03 03:15:59,9349.5
2019-11-03 03:16:56,9353
2019-11-03 03:17:58,9354.5
2019-11-03 03:18:59,9361
2019-11-03 03:19:59,9361
2019-11-03 03:20:59,9360.5
2019-11-03 03:21:55,9361
2019-11-03 03:22:57,9361
2019-11-03 03:23:59,9350.5
2019-11-03 03:24:59,9350.5
2019-11-03 03:25:52,9353.5
2019-11-03 03:26:51,9353.5
2019-11-03 03:27:58,9353.5
2019-11-03 03:28:58,9353.5
2019-11-03 03:29:59,9353.5
2019-11-03 03:30:58,9345
2019-11-03 03:31:54,9348
2019-11-03 03:32:59,9349
2019-11-03 03:33:59,9349
2019-11-03 03:34:52,9349
2019-11-03 03:35:55,9350
2019-11-03 03:36:58,9350
2019-11-03 03:37:54,9350
2019-11-03 03:38:55,9349.5
2019-11-03 03:39:43,9349.5
2019-11-03 03:40:56,9350.5
2019-11-03 03:41:59,9350
2019-11-03 03:42:58,9352
2019-11-03 03:43:59,9351.5
2019-11-03 03:44:59,9353
2019-11-03 03:45:52,9354.5
2019-11-03 03:46:45,9354
2019-11-03 03:47:58,9354
2019-11-03 03:48:59,9353
2019-11-03 03:49:58,9346
2019-11-03 03:50:53,9354.5
2019-11-03 03:51:58,9354.5
2019-11-03 03:52:59,9354.5
2019-11-03 03:53:59,9349
2019-11-03 03:54:53,9348
2019-11-03 03:55:56,9347
